,Squad,Gls,xG,Player,DateParse,P_color,S_color,Min,xA,Ast
35674,Chelsea,0,0.4,Álvaro Morata,2017-12-09,#034694 , #fafafa,90.0,0.2,0
35675,Chelsea,0,0.2,Eden Hazard,2017-12-09,#034694 , #fafafa,90.0,0.0,0
35676,Chelsea,0,0.1,Tiemoué Bakayoko,2017-12-09,#034694 , #fafafa,45.0,0.0,0
35677,Chelsea,0,0.0,Pedro,2017-12-09,#034694 , #fafafa,45.0,0.0,0
35678,Chelsea,0,0.0,N'Golo Kanté,2017-12-09,#034694 , #fafafa,90.0,0.1,0
35679,Chelsea,0,0.1,Cesc Fàbregas,2017-12-09,#034694 , #fafafa,90.0,0.2,0
35680,Chelsea,0,0.0,Marcos Alonso,2017-12-09,#034694 , #fafafa,55.0,0.0,0
35681,Chelsea,0,0.0,Victor Moses,2017-12-09,#034694 , #fafafa,35.0,0.0,0
35682,Chelsea,0,0.1,Davide Zappacosta,2017-12-09,#034694 , #fafafa,64.0,0.2,0
35683,Chelsea,0,0.0,Willian,2017-12-09,#034694 , #fafafa,26.0,0.0,0
35684,Chelsea,0,0.0,Gary Cahill,2017-12-09,#034694 , #fafafa,90.0,0.0,0
35685,Chelsea,0,0.0,Andreas Christensen,2017-12-09,#034694 , #fafafa,90.0,0.0,0
35686,Chelsea,0,0.0,César Azpilicueta,2017-12-09,#034694 , #fafafa,90.0,0.0,0
35687,Chelsea,0,0.0,Thibaut Courtois,2017-12-09,#034694 , #fafafa,90.0,0.0,0
37326,Crystal Palace,0,0.1,Bakary Sako,2018-01-20,#27409b , #c4122e,90.0,0.2,0
37327,Crystal Palace,0,0.2,Christian Benteke,2018-01-20,#27409b , #c4122e,90.0,0.3,1
37328,Crystal Palace,0,0.0,James McArthur,2018-01-20,#27409b , #c4122e,90.0,0.1,0
37329,Crystal Palace,0,0.1,Wilfried Zaha,2018-01-20,#27409b , #c4122e,90.0,0.0,0
37330,Crystal Palace,1,0.1,Luka Milivojević,2018-01-20,#27409b , #c4122e,90.0,0.0,0
37331,Crystal Palace,0,0.0,Yohan Cabaye,2018-01-20,#27409b , #c4122e,90.0,0.0,0
37332,Crystal Palace,0,0.0,Jaïro Riedewald,2018-01-20,#27409b , #c4122e,0.0,0.0,0
37333,Crystal Palace,0,0.0,Patrick van Aanholt,2018-01-20,#27409b , #c4122e,90.0,0.0,0
37334,Crystal Palace,0,0.0,James Tomkins,2018-01-20,#27409b , #c4122e,90.0,0.0,0
37335,Crystal Palace,0,0.1,Martin Kelly,2018-01-20,#27409b , #c4122e,90.0,0.0,0
37336,Crystal Palace,0,0.0,Timothy Fosu-Mensah,2018-01-20,#27409b , #c4122e,90.0,0.0,0
37337,Crystal Palace,0,0.0,Wayne Hennessey,2018-01-20,#27409b , #c4122e,90.0,0.0,0
37379,Crystal Palace,0,0.1,Andros Townsend,2018-04-07,#27409b , #c4122e,90.0,0.4,1
37380,Crystal Palace,1,0.5,Wilfried Zaha,2018-04-07,#27409b , #c4122e,90.0,0.4,0
37381,Crystal Palace,0,0.0,Ruben Loftus-Cheek,2018-04-07,#27409b , #c4122e,90.0,0.1,0
37382,Crystal Palace,1,0.2,Luka Milivojević,2018-04-07,#27409b , #c4122e,90.0,0.0,0
37383,Crystal Palace,0,0.0,Yohan Cabaye,2018-04-07,#27409b , #c4122e,90.0,0.0,0
37384,Crystal Palace,0,0.1,James McArthur,2018-04-07,#27409b , #c4122e,90.0,0.0,0
37385,Crystal Palace,0,0.3,Patrick van Aanholt,2018-04-07,#27409b , #c4122e,90.0,0.0,0
37386,Crystal Palace,0,0.0,Mamadou Sakho,2018-04-07,#27409b , #c4122e,90.0,0.0,0
37387,Crystal Palace,0,0.0,James Tomkins,2018-04-07,#27409b , #c4122e,90.0,0.0,0
37388,Crystal Palace,0,0.0,Aaron Wan-Bissaka,2018-04-07,#27409b , #c4122e,90.0,0.0,0
37389,Crystal Palace,0,0.0,Wayne Hennessey,2018-04-07,#27409b , #c4122e,90.0,0.0,0
37418,Crystal Palace,0,0.4,Wilfried Zaha,2017-11-28,#27409b , #c4122e,90.0,0.0,0
37419,Crystal Palace,0,0.3,Christian Benteke,2017-11-28,#27409b , #c4122e,90.0,0.0,0
37420,Crystal Palace,0,0.0,Andros Townsend,2017-11-28,#27409b , #c4122e,90.0,0.1,0
37421,Crystal Palace,0,0.1,Luka Milivojević,2017-11-28,#27409b , #c4122e,90.0,0.0,0
37422,Crystal Palace,0,0.1,Yohan Cabaye,2017-11-28,#27409b , #c4122e,66.0,0.1,0
37423,Crystal Palace,0,0.0,James McArthur,2017-11-28,#27409b , #c4122e,24.0,0.0,0
37424,Crystal Palace,0,0.1,Ruben Loftus-Cheek,2017-11-28,#27409b , #c4122e,90.0,0.0,0
37425,Crystal Palace,0,0.0,Jeffrey Schlupp,2017-11-28,#27409b , #c4122e,90.0,0.1,0
37426,Crystal Palace,0,0.0,Mamadou Sakho,2017-11-28,#27409b , #c4122e,90.0,0.0,0
37427,Crystal Palace,0,0.0,James Tomkins,2017-11-28,#27409b , #c4122e,90.0,0.0,0
37428,Crystal Palace,0,0.0,Joel Ward,2017-11-28,#27409b , #c4122e,90.0,0.0,0
37429,Crystal Palace,0,0.0,Wayne Hennessey,2017-11-28,#27409b , #c4122e,90.0,0.0,0
37456,Crystal Palace,0,0.5,Christian Benteke,2017-09-10,#27409b , #c4122e,90.0,0.1,0
37457,Crystal Palace,0,0.0,Lee Chung-yong,2017-09-10,#27409b , #c4122e,65.0,0.1,0
37458,Crystal Palace,0,0.1,Levi Lumeka,2017-09-10,#27409b , #c4122e,25.0,0.0,0
37459,Crystal Palace,0,0.1,Andros Townsend,2017-09-10,#27409b , #c4122e,90.0,0.5,0
37460,Crystal Palace,0,0.1,Jason Puncheon,2017-09-10,#27409b , #c4122e,90.0,0.0,0
37461,Crystal Palace,0,0.1,Yohan Cabaye,2017-09-10,#27409b , #c4122e,90.0,0.5,0
37462,Crystal Palace,0,0.1,James McArthur,2017-09-10,#27409b , #c4122e,81.0,0.0,0
37463,Crystal Palace,0,0.0,Jaïro Riedewald,2017-09-10,#27409b , #c4122e,9.0,0.0,0
37464,Crystal Palace,0,0.1,Jeffrey Schlupp,2017-09-10,#27409b , #c4122e,90.0,0.0,0
37465,Crystal Palace,0,0.6,Scott Dann,2017-09-10,#27409b , #c4122e,90.0,0.0,0
37466,Crystal Palace,0,0.0,Timothy Fosu-Mensah,2017-09-10,#27409b , #c4122e,90.0,0.0,0
37467,Crystal Palace,0,0.0,Joel Ward,2017-09-10,#27409b , #c4122e,90.0,0.0,0
37468,Crystal Palace,0,0.0,Wayne Hennessey,2017-09-10,#27409b , #c4122e,90.0,0.0,0
37511,Crystal Palace,0,0.0,Christian Benteke,2018-03-10,#27409b , #c4122e,45.0,0.2,0
37512,Crystal Palace,0,0.0,Wilfried Zaha,2018-03-10,#27409b , #c4122e,45.0,0.3,1
37513,Crystal Palace,0,0.2,Alexander Sørloth,2018-03-10,#27409b , #c4122e,90.0,0.0,0
37514,Crystal Palace,0,0.0,Luka Milivojević,2018-03-10,#27409b , #c4122e,90.0,0.0,0
37515,Crystal Palace,0,0.2,Andros Townsend,2018-03-10,#27409b , #c4122e,81.0,0.0,0
37516,Crystal Palace,0,0.0,Lee Chung-yong,2018-03-10,#27409b , #c4122e,9.0,0.0,0
37517,Crystal Palace,0,0.0,Jeffrey Schlupp,2018-03-10,#27409b , #c4122e,75.0,0.0,0
37518,Crystal Palace,0,0.0,Jaïro Riedewald,2018-03-10,#27409b , #c4122e,15.0,0.0,0
37519,Crystal Palace,0,0.0,James McArthur,2018-03-10,#27409b , #c4122e,90.0,0.1,0
37520,Crystal Palace,1,0.4,Patrick van Aanholt,2018-03-10,#27409b , #c4122e,90.0,0.0,0
37521,Crystal Palace,0,0.0,James Tomkins,2018-03-10,#27409b , #c4122e,90.0,0.0,0
37522,Crystal Palace,0,0.0,Martin Kelly,2018-03-10,#27409b , #c4122e,90.0,0.0,0
37523,Crystal Palace,0,0.0,Aaron Wan-Bissaka,2018-03-10,#27409b , #c4122e,90.0,0.0,0
37524,Crystal Palace,0,0.0,Wayne Hennessey,2018-03-10,#27409b , #c4122e,90.0,0.0,0
37552,Crystal Palace,0,0.4,Wilfried Zaha,2017-12-28,#27409b , #c4122e,90.0,0.4,1
37553,Crystal Palace,0,0.0,Christian Benteke,2017-12-28,#27409b , #c4122e,90.0,0.0,0
37554,Crystal Palace,0,0.2,Ruben Loftus-Cheek,2017-12-28,#27409b , #c4122e,70.0,0.1,0
37555,Crystal Palace,0,0.2,Bakary Sako,2017-12-28,#27409b , #c4122e,20.0,0.3,0
37556,Crystal Palace,1,0.2,Andros Townsend,2017-12-28,#27409b , #c4122e,90.0,0.1,1
37557,Crystal Palace,0,0.0,Luka Milivojević,2017-12-28,#27409b , #c4122e,90.0,0.1,0
37558,Crystal Palace,0,0.0,Yohan Cabaye,2017-12-28,#27409b , #c4122e,53.0,0.0,0
37559,Crystal Palace,0,0.0,James McArthur,2017-12-28,#27409b , #c4122e,37.0,0.1,0
37560,Crystal Palace,0,0.1,Jeffrey Schlupp,2017-12-28,#27409b , #c4122e,90.0,0.1,0
37561,Crystal Palace,0,0.0,Scott Dann,2017-12-28,#27409b , #c4122e,90.0,0.0,0
37562,Crystal Palace,1,0.1,James Tomkins,2017-12-28,#27409b , #c4122e,90.0,0.0,0
37563,Crystal Palace,0,0.0,Martin Kelly,2017-12-28,#27409b , #c4122e,80.0,0.0,0
37564,Crystal Palace,0,0.0,Timothy Fosu-Mensah,2017-12-28,#27409b , #c4122e,10.0,0.0,0
37565,Crystal Palace,0,0.0,Julián Speroni,2017-12-28,#27409b , #c4122e,90.0,0.0,0
37606,Crystal Palace,0,1.1,Christian Benteke,2017-12-09,#27409b , #c4122e,90.0,0.6,0
37607,Crystal Palace,0,0.2,Wilfried Zaha,2017-12-09,#27409b , #c4122e,90.0,0.4,0
37608,Crystal Palace,0,0.1,Ruben Loftus-Cheek,2017-12-09,#27409b , #c4122e,90.0,0.6,0
37609,Crystal Palace,0,0.1,Andros Townsend,2017-12-09,#27409b , #c4122e,78.0,0.0,0
